epoch,step,elbo,discrete_loss,continuous_loss,kl_div,kl_weight
1,59,4538.05078125,14.166465759277344,4523.8837890625,53.616859436035156,7.612903225806451e-06
1,60,4536.28857421875,13.978816986083984,4522.30908203125,47.252227783203125,7.741935483870968e-06
1,61,4541.22509765625,14.25319766998291,4526.97119140625,48.485328674316406,7.870967741935484e-06
2,62,4531.5224609375,14.218083381652832,4517.3037109375,52.69844436645508,8.000000000000001e-06
2,63,4530.5537109375,13.883596420288086,4516.66943359375,52.89952087402344,8.129032258064515e-06
2,64,4529.2744140625,13.923786163330078,4515.35009765625,51.695098876953125,8.258064516129033e-06
2,65,4528.80224609375,13.712756156921387,4515.0888671875,50.99208068847656,8.387096774193549e-06
2,66,4521.154296875,13.951584815979004,4507.2021484375,51.3949089050293,8.516129032258065e-06
2,67,4513.64794921875,14.169889450073242,4499.4775390625,53.37565231323242,8.645161290322582e-06
2,68,4512.83154296875,14.08942985534668,4498.74169921875,55.27766418457031,8.774193548387096e-06
2,69,4508.23779296875,13.673652648925781,4494.5634765625,55.0494384765625,8.903225806451614e-06
2,70,4507.16796875,13.648699760437012,4493.5185546875,54.33155822753906,9.03225806451613e-06
2,71,4510.01220703125,14.331826210021973,4495.6796875,55.909339904785156,9.161290322580645e-06
2,72,4505.38232421875,13.879100799560547,4491.5029296875,55.41269302368164,9.290322580645163e-06
2,73,4515.30224609375,13.960033416748047,4501.341796875,56.809181213378906,9.419354838709677e-06
2,74,4493.82275390625,13.952012062072754,4479.8701171875,56.03884506225586,9.548387096774195e-06
2,75,4495.724609375,14.043977737426758,4481.68017578125,56.96803665161133,9.67741935483871e-06
2,76,4502.43212890625,13.339532852172852,4489.09228515625,52.46962356567383,9.806451612903226e-06
2,77,4481.8623046875,13.513949394226074,4468.34765625,55.85171127319336,9.935483870967742e-06
2,78,4499.8291015625,14.072365760803223,4485.75634765625,54.49727249145508,1.0064516129032258e-05
2,79,4475.47998046875,13.841941833496094,4461.6376953125,52.46653747558594,1.0193548387096774e-05
2,80,4491.85595703125,13.957318305969238,4477.89794921875,54.69721603393555,1.0322580645161291e-05
2,81,4483.13623046875,13.831313133239746,4469.30419921875,51.05009841918945,1.0451612903225807e-05
2,82,4475.6181640625,13.846136093139648,4461.771484375,52.32304763793945,1.0580645161290323e-05
2,83,4480.23193359375,13.839287757873535,4466.39208984375,54.54924774169922,1.070967741935484e-05
2,84,4452.38720703125,13.509895324707031,4438.876953125,54.95166778564453,1.0838709677419355e-05
2,85,4467.80078125,13.496606826782227,4454.3037109375,53.58057403564453,1.0967741935483872e-05
2,86,4455.28466796875,13.37695026397705,4441.9072265625,55.701141357421875,1.1096774193548388e-05
2,87,4447.74072265625,13.782674789428711,4433.95751953125,58.074127197265625,1.1225806451612904e-05
2,88,4456.23583984375,13.985092163085938,4442.25048828125,53.71805953979492,1.1354838709677421e-05
2,89,4448.67529296875,13.51502513885498,4435.15966796875,54.067527770996094,1.1483870967741935e-05
2,90,4443.0849609375,13.64990234375,4429.4345703125,53.75825881958008,1.1612903225806453e-05
2,91,4435.8544921875,13.294769287109375,4422.55908203125,56.73925018310547,1.1741935483870969e-05
2,92,4440.56396484375,13.698381423950195,4426.865234375,60.53021240234375,1.1870967741935484e-05
3,93,4402.74072265625,13.431283950805664,4389.30908203125,56.70982360839844,1.2e-05
3,94,4406.69921875,12.964473724365234,4393.734375,58.95267105102539,1.2129032258064516e-05
3,95,4413.11328125,12.922497749328613,4400.1904296875,59.34152603149414,1.2258064516129032e-05
3,96,4405.498046875,13.377065658569336,4392.12060546875,58.23382568359375,1.238709677419355e-05
3,97,4390.53125,13.020867347717285,4377.509765625,57.31439971923828,1.2516129032258064e-05
3,98,4400.15185546875,13.337610244750977,4386.8134765625,58.55558776855469,1.2645161290322583e-05
3,99,4384.10595703125,12.852571487426758,4371.25244140625,59.171634674072266,1.2774193548387099e-05
3,100,4384.68310546875,12.930668830871582,4371.75146484375,61.43660354614258,1.2903225806451613e-05
3,101,4363.638671875,12.988784790039062,4350.64892578125,62.18946838378906,1.3032258064516129e-05
3,102,4361.65966796875,12.944208145141602,4348.71435546875,56.15799331665039,1.3161290322580646e-05
3,103,4368.7548828125,13.127708435058594,4355.6259765625,58.227455139160156,1.3290322580645162e-05
3,104,4348.86474609375,12.672603607177734,4336.19140625,59.661991119384766,1.3419354838709678e-05
3,105,4347.09814453125,12.928741455078125,4334.16845703125,63.88898468017578,1.3548387096774195e-05
3,106,4325.8046875,12.861795425415039,4312.94189453125,57.886016845703125,1.3677419354838711e-05
3,107,4339.3505859375,13.113508224487305,4326.236328125,60.64141845703125,1.3806451612903227e-05
3,108,4337.505859375,12.598151206970215,4324.90673828125,60.44151306152344,1.3935483870967741e-05
3,109,4324.97265625,12.624530792236328,4312.34716796875,61.64244842529297,1.406451612903226e-05
3,110,4314.33544921875,12.393657684326172,4301.94091796875,62.03258514404297,1.4193548387096774e-05
3,111,4303.83203125,12.142683982849121,4291.6884765625,65.25659942626953,1.432258064516129e-05
3,112,4297.06591796875,12.717778205871582,4284.34716796875,61.46754455566406,1.4451612903225808e-05
3,113,4281.99658203125,12.570971488952637,4269.4248046875,63.66535949707031,1.4580645161290324e-05
3,114,4275.82177734375,12.144550323486328,4263.67626953125,62.00056457519531,1.470967741935484e-05
3,115,4279.32080078125,12.435454368591309,4266.88427734375,58.63326644897461,1.4838709677419355e-05
3,116,4247.72021484375,11.888354301452637,4235.8310546875,62.072044372558594,1.4967741935483873e-05
3,117,4252.66552734375,12.796099662780762,4239.86865234375,62.073936462402344,1.5096774193548389e-05
3,118,4246.31201171875,12.780208587646484,4233.53076171875,59.651702880859375,1.5225806451612903e-05
3,119,4243.01220703125,12.09241771697998,4230.9189453125,62.208473205566406,1.535483870967742e-05
3,120,4225.67626953125,11.972671508789062,4213.70263671875,64.90991973876953,1.5483870967741936e-05
3,121,4220.03271484375,12.544758796691895,4207.48681640625,61.26268768310547,1.5612903225806454e-05
3,122,4219.1474609375,12.26141357421875,4206.88525390625,65.78626251220703,1.5741935483870968e-05
3,123,4209.66162109375,12.302092552185059,4197.3583984375,63.00241470336914,1.5870967741935485e-05
4,124,4183.3740234375,11.94152545928955,4171.431640625,63.25593566894531,1.6000000000000003e-05
4,125,4169.01708984375,12.354701042175293,4156.66162109375,65.82357025146484,1.6129032258064517e-05
4,126,4147.42138671875,11.769291877746582,4135.65087890625,65.28456115722656,1.625806451612903e-05
4,127,4144.21337890625,11.834409713745117,4132.3779296875,63.283973693847656,1.638709677419355e-05
4,128,4130.79931640625,11.718047142028809,4119.080078125,66.46949768066406,1.6516129032258066e-05
4,129,4131.58984375,11.5889253616333,4120.0,65.69745635986328,1.664516129032258e-05
4,130,4128.0849609375,12.240861892700195,4115.84326171875,61.485557556152344,1.6774193548387098e-05
4,131,4106.10888671875,11.280468940734863,4094.82763671875,63.456748962402344,1.6903225806451615e-05
4,132,4103.9970703125,11.299517631530762,4092.696533203125,69.07255554199219,1.703225806451613e-05
4,133,4087.439697265625,11.51410961151123,4075.92431640625,66.32275390625,1.7161290322580643e-05
4,134,4065.380126953125,11.145212173461914,4054.233642578125,68.01712799072266,1.7290322580645164e-05
4,135,4072.9365234375,11.404114723205566,4061.53125,65.93898010253906,1.741935483870968e-05
4,136,4052.2255859375,11.543254852294922,4040.68115234375,69.27532958984375,1.7548387096774193e-05
4,137,4044.53759765625,11.140196800231934,4033.396240234375,66.93954467773438,1.7677419354838713e-05
4,138,4008.884521484375,11.630069732666016,3997.253173828125,63.948036193847656,1.7806451612903228e-05
4,139,4026.552734375,11.299603462219238,4015.251953125,67.22640991210938,1.7935483870967742e-05
4,140,4011.7685546875,11.519662857055664,4000.24755859375,67.39002990722656,1.806451612903226e-05
4,141,4000.575927734375,10.991939544677734,3989.582763671875,66.91758728027344,1.8193548387096777e-05
4,142,3979.326416015625,11.371113777160645,3967.9541015625,66.20201110839844,1.832258064516129e-05
4,143,3962.923828125,10.90392780303955,3952.018798828125,67.84221649169922,1.845161290322581e-05
4,144,3948.79248046875,10.83601188659668,3937.955322265625,65.84849548339844,1.8580645161290326e-05
4,145,3939.9140625,10.867593765258789,3929.045166015625,67.84429168701172,1.870967741935484e-05
4,146,3915.515625,10.778536796569824,3904.73583984375,66.63806915283203,1.8838709677419354e-05
4,147,3909.193359375,10.932741165161133,3898.25927734375,66.47710418701172,1.896774193548387e-05
4,148,3899.050537109375,11.010039329528809,3888.0390625,70.72145080566406,1.909677419354839e-05
4,149,3884.531982421875,10.681966781616211,3873.848876953125,69.1075210571289,1.9225806451612903e-05
4,150,3877.389892578125,10.462864875793457,3866.925537109375,76.6807861328125,1.935483870967742e-05
4,151,3836.8896484375,10.249849319458008,3826.638427734375,70.28633117675781,1.9483870967741935e-05
4,152,3847.890869140625,10.54848861694336,3837.3408203125,68.7767105102539,1.9612903225806452e-05
4,153,3830.969970703125,10.45467758178711,3820.51416015625,63.722679138183594,1.974193548387097e-05
4,154,3810.566650390625,10.237886428833008,3800.327392578125,70.44174194335938,1.9870967741935484e-05
5,155,3792.288330078125,10.281644821166992,3782.005126953125,72.33348083496094,2e-05
5,156,3753.093994140625,9.939473152160645,3743.153076171875,72.76351928710938,2.0129032258064516e-05
5,157,3757.317626953125,9.880526542663574,3747.435546875,74.46098327636719,2.0258064516129033e-05
5,158,3744.79638671875,10.231051445007324,3734.56396484375,72.39232635498047,2.0387096774193547e-05
5,159,3747.89306640625,10.428506851196289,3737.463134765625,71.09837341308594,2.0516129032258065e-05
5,160,3722.883544921875,9.772708892822266,3713.109375,68.88139343261719,2.0645161290322582e-05
5,161,3704.33544921875,9.813551902770996,3694.5205078125,74.57240295410156,2.0774193548387097e-05
5,162,3683.6220703125,9.386513710021973,3674.23388671875,82.38265228271484,2.0903225806451614e-05
5,163,3667.768310546875,9.72010612487793,3658.04638671875,77.41461944580078,2.103225806451613e-05
5,164,3664.713134765625,10.367581367492676,3654.34375,76.35035705566406,2.1161290322580646e-05
5,165,3634.56298828125,9.440145492553711,3625.12109375,75.64269256591797,2.129032258064516e-05
5,166,3618.541015625,9.625017166137695,3608.91455078125,73.52266693115234,2.141935483870968e-05
5,167,3606.504150390625,9.295269012451172,3597.20751953125,72.05589294433594,2.1548387096774195e-05
5,168,3601.895263671875,9.565389633178711,3592.328369140625,70.79582214355469,2.167741935483871e-05
5,169,3585.520263671875,9.39278793334961,3576.1259765625,71.5389404296875,2.1806451612903227e-05
5,170,3568.802490234375,9.072967529296875,3559.72802734375,71.15132904052734,2.1935483870967744e-05
5,171,3556.33544921875,9.23827838897705,3547.095458984375,74.09504699707031,2.2064516129032258e-05
5,172,3530.965576171875,9.356854438781738,3521.60693359375,74.42973327636719,2.2193548387096776e-05
5,173,3532.7431640625,9.338556289672852,3523.40283203125,73.62836456298828,2.2322580645161293e-05
5,174,3507.124267578125,9.260480880737305,3497.862060546875,72.654296875,2.2451612903225807e-05
5,175,3503.915771484375,9.6534423828125,3494.2607421875,77.08746337890625,2.258064516129032e-05
5,176,3466.061767578125,8.873971939086914,3457.18603515625,77.29986572265625,2.2709677419354842e-05
5,177,3472.476806640625,9.399120330810547,3463.075927734375,76.35064697265625,2.2838709677419357e-05
5,178,3448.505615234375,8.65726089477539,3439.8466796875,75.01323699951172,2.296774193548387e-05
5,179,3426.467529296875,9.352632522583008,3417.11328125,74.25875854492188,2.3096774193548388e-05
5,180,3414.39697265625,9.040950775146484,3405.354248046875,76.1920166015625,2.3225806451612906e-05
5,181,3398.748291015625,9.041788101196289,3389.704833984375,74.886474609375,2.335483870967742e-05
5,182,3376.663818359375,8.506376266479492,3368.15576171875,74.78546905517578,2.3483870967741937e-05
5,183,3394.09130859375,9.401721954345703,3384.68798828125,76.09954071044922,2.361290322580645e-05
5,184,3362.585693359375,9.170275688171387,3353.413818359375,72.57100677490234,2.374193548387097e-05
5,185,3333.339599609375,8.492602348327637,3324.84521484375,74.04954528808594,2.3870967741935486e-05
6,186,3311.181640625,8.576302528381348,3302.603271484375,82.85302734375,2.4e-05
6,187,3290.4423828125,8.274114608764648,3282.16650390625,74.59237670898438,2.4129032258064518e-05
6,188,3273.3115234375,8.103124618530273,3265.20654296875,77.05274963378906,2.4258064516129032e-05
6,189,3274.10595703125,8.621970176696777,3265.48193359375,81.3425064086914,2.438709677419355e-05
6,190,3264.667236328125,8.659314155578613,3256.005859375,76.87564086914062,2.4516129032258064e-05
6,191,3233.08447265625,8.279337882995605,3224.80322265625,83.68376922607422,2.464516129032258e-05
6,192,3250.557373046875,8.782299041748047,3241.773193359375,80.41954803466797,2.47741935483871e-05
6,193,3209.729736328125,8.089966773986816,3201.6376953125,79.93180084228516,2.4903225806451613e-05
6,194,3186.895751953125,7.889554500579834,3179.004150390625,80.35801696777344,2.5032258064516127e-05
6,195,3177.5,8.539512634277344,3168.95849609375,81.37296295166016,2.5161290322580645e-05
6,196,3167.54541015625,7.845329284667969,3159.697998046875,84.05704498291016,2.5290322580645166e-05
6,197,3155.50634765625,8.625448226928711,3146.878662109375,83.28158569335938,2.541935483870968e-05
6,198,3172.238037109375,8.36341381072998,3163.8720703125,90.79107666015625,2.5548387096774197e-05
6,199,3141.23974609375,7.70339298248291,3133.5341796875,82.05369567871094,2.567741935483871e-05
6,200,3111.133056640625,8.85037899017334,3102.28076171875,79.90748596191406,2.5806451612903226e-05
6,201,3085.522705078125,7.446351051330566,3078.07421875,87.78196716308594,2.5935483870967743e-05
6,202,3067.39892578125,8.355108261108398,3059.04150390625,81.69944763183594,2.6064516129032257e-05
6,203,3097.22802734375,7.964512348175049,3089.26123046875,79.54122924804688,2.6193548387096778e-05
6,204,3067.528564453125,8.041146278381348,3059.485107421875,86.00483703613281,2.6322580645161292e-05
6,205,3036.76171875,7.570959091186523,3029.1884765625,82.60322570800781,2.645161290322581e-05
6,206,3029.959716796875,7.8486328125,3022.10888671875,84.27916717529297,2.6580645161290324e-05
6,207,3006.7041015625,8.516284942626953,2998.185546875,82.20036315917969,2.6709677419354838e-05
6,208,3006.734130859375,8.307036399841309,2998.4248046875,83.09204864501953,2.6838709677419355e-05
6,209,3006.126953125,7.967607498168945,2998.1572265625,81.49077606201172,2.696774193548387e-05
6,210,2987.172607421875,7.913202285766602,2979.25732421875,81.90206146240234,2.709677419354839e-05
6,211,2976.206787109375,7.6825480461120605,2968.52197265625,80.66423034667969,2.7225806451612905e-05
6,212,2969.237060546875,8.203873634338379,2961.031005859375,83.28170776367188,2.7354838709677422e-05
6,213,2922.888916015625,7.355914115905762,2915.53076171875,83.08094024658203,2.7483870967741936e-05
6,214,2937.310546875,8.041728019714355,2929.2666015625,81.85651397705078,2.7612903225806454e-05
6,215,2935.076171875,7.446259021759033,2927.627685546875,83.50980377197266,2.7741935483870968e-05
6,216,2912.589111328125,7.530327796936035,2905.056396484375,87.9835205078125,2.7870967741935482e-05
7,217,2905.968505859375,7.066181182861328,2898.89990234375,86.18766784667969,2.8000000000000003e-05
7,218,2893.47802734375,7.156883716583252,2886.318603515625,87.29847717285156,2.812903225806452e-05
7,219,2879.772705078125,7.314602851867676,2872.45556640625,82.97090148925781,2.8258064516129035e-05
7,220,2838.6884765625,7.277644157409668,2831.408447265625,87.53874206542969,2.838709677419355e-05
7,221,2869.052734375,7.620754718780518,2861.42919921875,92.4843521118164,2.8516129032258066e-05
7,222,2848.069091796875,8.080514907836914,2839.986083984375,88.65685272216797,2.864516129032258e-05
7,223,2828.499267578125,7.423954963684082,2821.072509765625,90.42048645019531,2.8774193548387095e-05
7,224,2846.577392578125,7.062803268432617,2839.511962890625,91.74869537353516,2.8903225806451615e-05
7,225,2833.802734375,7.112265110015869,2826.68798828125,85.31466674804688,2.9032258064516133e-05
7,226,2827.32080078125,7.49461030960083,2819.823486328125,88.092041015625,2.9161290322580647e-05
7,227,2781.75830078125,7.337712287902832,2774.41796875,93.33533477783203,2.9290322580645165e-05
7,228,2786.57763671875,7.681647300720215,2778.893310546875,91.13536834716797,2.941935483870968e-05
7,229,2775.7666015625,7.62629508972168,2768.1376953125,94.37969970703125,2.9548387096774193e-05
7,230,2757.48681640625,6.829415321350098,2750.65478515625,94.37469482421875,2.967741935483871e-05
7,231,2749.76171875,7.307883262634277,2742.451171875,93.41150665283203,2.9806451612903224e-05
7,232,2723.239990234375,6.683356761932373,2716.5537109375,93.87016296386719,2.9935483870967745e-05
7,233,2715.4345703125,6.418159484863281,2709.013671875,91.42706298828125,3.006451612903226e-05
7,234,2716.342041015625,7.386202335357666,2708.953125,90.98373413085938,3.0193548387096777e-05
7,235,2722.327392578125,7.248236179351807,2715.076171875,96.88304901123047,3.032258064516129e-05
7,236,2709.180419921875,7.517326354980469,2701.66015625,95.5048599243164,3.0451612903225805e-05
7,237,2704.5498046875,8.409676551818848,2696.13720703125,92.90626525878906,3.058064516129032e-05
7,238,2697.478515625,6.780790328979492,2690.69482421875,95.14234924316406,3.070967741935484e-05
7,239,2673.144287109375,6.961099624633789,2666.18017578125,96.3177719116211,3.083870967741936e-05
7,240,2683.210693359375,5.934451580047607,2677.273193359375,96.30502319335938,3.096774193548387e-05
7,241,2661.449951171875,7.079591274261475,2654.367431640625,92.11296844482422,3.109677419354839e-05
7,242,2692.0537109375,7.577929496765137,2684.472900390625,92.63294982910156,3.122580645161291e-05
7,243,2671.777587890625,6.874256134033203,2664.900634765625,87.40440368652344,3.135483870967742e-05
7,244,2663.913818359375,7.258589267730713,2656.652099609375,98.67887878417969,3.1483870967741935e-05
7,245,2636.155517578125,6.806400299072266,2629.34619140625,91.7276840209961,3.161290322580645e-05
7,246,2654.55419921875,7.376955986022949,2647.17431640625,92.95249938964844,3.174193548387097e-05
7,247,2659.233642578125,7.448243618011475,2651.782470703125,94.6292724609375,3.187096774193549e-05
8,248,2614.58984375,6.519708156585693,2608.06689453125,100.60401916503906,3.2000000000000005e-05
8,249,2630.166015625,7.105288028717041,2623.0576171875,102.10389709472656,3.2129032258064516e-05
8,250,2584.669189453125,6.536214828491211,2578.1298828125,100.96189880371094,3.2258064516129034e-05
8,251,2612.07958984375,6.355512619018555,2605.720947265625,98.38136291503906,3.238709677419355e-05
8,252,2578.293212890625,7.077033519744873,2571.212646484375,103.37299346923828,3.251612903225806e-05
8,253,2613.35107421875,7.651884078979492,2605.696044921875,98.80208587646484,3.2645161290322586e-05
8,254,2563.786376953125,7.098574638366699,2556.6845703125,98.71568298339844,3.27741935483871e-05
8,255,2562.38037109375,6.340639114379883,2556.03662109375,99.65034484863281,3.2903225806451614e-05
8,256,2548.9560546875,6.841196060180664,2542.111328125,104.60075378417969,3.303225806451613e-05
8,257,2556.47802734375,7.087514877319336,2549.387451171875,97.07807159423828,3.316129032258064e-05
8,258,2535.304931640625,6.27349853515625,2529.0283203125,93.04230499267578,3.329032258064516e-05
8,259,2566.3583984375,7.0799784660339355,2559.27490234375,98.88062286376953,3.341935483870968e-05
8,260,2600.0908203125,6.815125465393066,2593.272216796875,102.4246826171875,3.3548387096774195e-05
8,261,2557.59814453125,7.862100601196289,2549.732666015625,99.15817260742188,3.367741935483871e-05
8,262,2518.575927734375,5.784964084625244,2512.787841796875,97.33512878417969,3.380645161290323e-05
8,263,2517.3525390625,7.169153690338135,2510.1796875,105.99156951904297,3.393548387096774e-05
8,264,2555.91015625,7.423387050628662,2548.483154296875,106.21314239501953,3.406451612903226e-05
8,265,2515.30126953125,6.539440631866455,2508.758056640625,106.02566528320312,3.4193548387096776e-05
8,266,2505.49951171875,6.565040588378906,2498.93115234375,100.111328125,3.432258064516129e-05
8,267,2517.041015625,7.508452892303467,2509.52880859375,107.20086669921875,3.445161290322581e-05
8,268,2522.578857421875,6.963729381561279,2515.61181640625,102.14962768554688,3.458064516129033e-05
8,269,2506.302490234375,6.440457820892334,2499.8583984375,106.47765350341797,3.470967741935484e-05
8,270,2513.82421875,7.709104061126709,2506.11181640625,97.3815689086914,3.483870967741936e-05
8,271,2481.82666015625,7.300868988037109,2474.5224609375,99.39100646972656,3.4967741935483874e-05
8,272,2500.24072265625,7.613572120666504,2492.623779296875,99.28501892089844,3.5096774193548385e-05
8,273,2494.865234375,6.412640571594238,2488.448974609375,106.97552490234375,3.52258064516129e-05
8,274,2476.119384765625,6.245192050933838,2469.87060546875,102.30638122558594,3.535483870967743e-05
8,275,2505.18359375,6.88585901260376,2498.294189453125,101.4519271850586,3.548387096774194e-05
8,276,2489.138916015625,6.144098281860352,2482.990966796875,106.85236358642578,3.5612903225806455e-05
8,277,2438.594482421875,5.605977535247803,2432.98486328125,100.74208068847656,3.574193548387097e-05
8,278,2484.173828125,7.798314571380615,2476.37158203125,108.66761779785156,3.5870967741935483e-05
9,279,2451.918701171875,6.320629596710205,2445.59423828125,109.88529205322266,3.6e-05
9,280,2458.78076171875,8.389776229858398,2450.386962890625,111.0260238647461,3.612903225806452e-05
9,281,2434.9482421875,6.799257278442383,2428.145263671875,102.14700317382812,3.6258064516129036e-05
9,282,2455.262451171875,5.797013282775879,2449.461181640625,112.8801498413086,3.6387096774193553e-05
9,283,2428.333740234375,6.592370986938477,2421.7373046875,113.3864974975586,3.6516129032258064e-05
9,284,2414.615234375,6.255774021148682,2408.355712890625,101.14199829101562,3.664516129032258e-05
9,285,2422.77880859375,6.251026153564453,2416.52392578125,103.28679656982422,3.67741935483871e-05
9,286,2430.647216796875,6.798710823059082,2423.844482421875,105.54730987548828,3.690322580645162e-05
9,287,2436.5712890625,7.771675109863281,2428.79541015625,109.73876953125,3.703225806451613e-05
9,288,2424.78564453125,6.350852966308594,2418.4306640625,110.3670425415039,3.716129032258065e-05
9,289,2436.470458984375,6.823859214782715,2429.642578125,107.53372192382812,3.729032258064516e-05
9,290,2438.785888671875,6.837070465087891,2431.944580078125,108.7330551147461,3.741935483870968e-05
9,291,2415.263427734375,6.552282810211182,2408.707275390625,107.07560729980469,3.75483870967742e-05
9,292,2407.799072265625,6.692500114440918,2401.102294921875,115.93830108642578,3.767741935483871e-05
9,293,2416.919677734375,6.337230682373047,2410.578369140625,107.87220001220703,3.7806451612903226e-05
9,294,2425.034912109375,6.886937141418457,2418.1435546875,114.64018249511719,3.793548387096774e-05
9,295,2391.28466796875,6.55758810043335,2384.722900390625,109.85623931884766,3.8064516129032254e-05
